,HandOpen,HandClose,Wrist Flexion,Wrist Extension,Supination,Pronation,Rest
0,59.90217325126944,19.739164287969974,96.99687704095008,99.43821659208116,30.580790538924816,35.38511601850865,56.5664503746647
1,60.40225782669985,20.232587258411428,96.60682685334126,98.6851524091268,30.91328685299563,36.094700124912904,56.80231004514121
2,60.90457133888625,20.726634144396797,96.21550345360284,97.93107096076069,31.246954737009602,36.80567637405187,57.03875297509082
3,61.40899779104524,21.221198824677778,95.82298720753954,97.17615930361686,31.581720618206845,37.517893541005414,57.275727397747374
4,61.9154201022608,21.716174955443904,95.42935900065595,96.42060569386375,31.91751039775903,38.2311998779014,57.51318129199925
5,62.423720174630844,22.211456028058375,95.03470019544804,95.66459950403011,32.25424949218859,38.945443196982524,57.75106241156398
6,62.93377896122412,22.706935426883028,94.6390925883668,94.90833113915113,32.591862875154796,39.660470953954416,57.98931831432821
7,63.44547653472162,23.202506487104568,94.24261836652146,94.15199195233775,32.93027511953496,40.3761303314847,58.22789639179651
8,63.95869215661661,23.698062552482412,93.8453600641859,93.39577415986875,33.26941043972912,41.09226832273423,58.46674389859944
9,64.47330434685226,24.193497032947526,93.44740051916595,92.63987075590065,33.60919273411848,41.80873181481396,58.705807982019756
10,64.98919095378372,24.68870346198968,93.04882282907964,91.88447542688488,33.94954562761233,42.52536767207123,58.94503571150296
11,65.50622922436254,25.18357555377571,92.64971030759618,91.12978246577582,34.29039251422412,43.2420228191165,59.18437410812203
12,66.02429587445374,25.67800725994411,92.2501464406749,90.37598668610713,34.63165659962382,43.95854432350558,59.4237701739669
13,66.54326715920715,26.171892826021743,91.85021484284108,89.62328333600833,34.9732609436194,44.67477947799382,59.663170921427586
14,67.0630189434143,26.665126847408118,91.44999921353508,88.87186801222903,35.31512850252509,45.39057588227781,59.9025234023366
15,67.58342677178736,27.157604324871276,91.04958329357196,88.12193657423497,35.65718217137648,46.10578152413834,60.14177473693301
16,68.104365939098,27.649220719498214,90.64905082175272,87.37368505843955,35.99934482595381,46.82024485989647,60.380872142606684
17,68.62571156011339,28.139872007041053,90.24848549167054,86.62730959263514,36.34153936457405,47.533814894091854,60.61976296237811
18,69.14733863926222,28.629454731599154,89.84797090875817,85.88300631068992,36.68368874961109,48.24634125829129,60.858394693066195
19,69.6691221399608,29.117866058577366,89.44759054762372,85.14097126757689,37.025716048701504,48.957674288936225,61.09671501309544
20,70.19093705352448,29.605003826862976,89.04742770972021,84.4014003548015,37.36754447559115,49.667665104142856,61.3346718098967
21,70.71265846758709,30.09076660016942,88.64756548139175,83.66448921629298,37.70909743057716,50.376165679377564,61.57221320686285
22,71.2341616339506,30.575053717502886,88.24808669233381,82.93043316482157,38.05029854049922,51.08302892194288,61.80928758983317
23,71.75532203578916,31.057765342716934,87.84907387450092,82.19942709899973,38.391071698236495,51.78810874422243,62.04584363309371
24,72.27601545413845,31.538802513127838,87.45060922148893,81.47166542092097,38.731341101670274,52.49126013564355,62.281830324892724
25,72.79611803361037,32.01806718716849,87.05277454841381,80.74734195448426,39.07103129207864,53.192339233324155,62.517196992476954
26,73.31550634728335,32.495462291060846,86.65565125230411,80.0266498644476,39.41006719193507,53.89120339137356,62.75189332665618
27,73.83405746072826,32.97089176448733,86.25932027302186,79.30978157624908,39.74837414208857,54.58771124881721,62.98586940590243
28,74.35164899513745,33.44426060524051,85.86386205472594,78.59692869662963,40.08587793830639,55.28172279611358,63.219075719986854
29,74.8681591895275,33.91547491282903,85.4693565078948,77.88828193508942,40.422504867162495,55.97309944022872,63.451463193154275
30,75.38346696198714,34.38444193101628,85.07588297192855,77.18403102620861,40.75818174125513,56.661704068231934,63.68298320683248
31,75.89745196994035,34.85107008926697,84.68352017835313,76.48436465286368,41.092835933735614,57.34740110937518,63.91358762187176
32,76.40999466939417,35.31526904307655,84.2923462146494,75.78947037037042,41.426395412129914,58.030056595621275,64.14322880030993
33,76.92097637314262,35.776949713159425,83.90243848872863,75.0995345315841,41.758788771435185,58.70953822058974,64.37185962665902
34,77.43027930790018,36.23602432347469,83.51387369407462,74.41474221298421,42.08994526647503,59.3857153968926,64.59943352871018
35,77.93778667033902,36.692406438070556,83.12672777557151,73.73527714177011,42.41979484349942,60.058459311834525,64.82590449785211
36,78.44338268200372,37.146010996729984,82.74107589603705,73.06132162399199,42.74826817101598,60.72764298145345,65.0512271088978
37,78.94695264307799,37.596754349400705,82.35699240347921,72.39305647373997,43.07529666984011,61.39314130288031,65.27535653941452
38,79.44838298498102,38.04455428939455,81.97455079909219,71.73066094341227,43.4008125423533,62.05483110499978,65.49824858855274
39,79.94756132177386,38.489330085343326,81.59382370600666,71.07431265508035,43.72474880096162,62.71259119739494,65.71985969537143
40,80.44437650035796,38.931002511900296,81.2148828388101,70.42418753296738,44.04703929574847,63.36630241755971,65.94014695665639
41,80.93871864944798,39.36949387917712,80.83779897385355,69.7804597370558,44.36761874131681,64.0158476763646,66.15906814422966
42,81.43047922730172,39.804728060907316,80.4626419203611,69.14330159783832,44.68642274281617,64.66111200176523,66.37658172174845
43,81.91955106819233,40.236630521329154,80.08948049235632,68.51288355222573,45.00338782115037,65.30198258074536,66.59264686099287
44,82.4058284276101,40.66512834078317,79.7183824814183,67.88937408062347,45.31845143736237,65.93834879948757,66.80722345764083
45,82.88920702618216,41.09015024002082,79.34941463027718,67.27293964518694,45.631552016192536,66.57010228176505,67.02027214652797
46,83.36958409229894,41.51162660322174,78.9826426072575,66.66374462926592,45.942628968806076,67.19713692554896,67.23175431639113
47,83.84685840343775,41.92948949971829,78.61813098157508,66.06195127804608,46.25162271468581,67.81934893782825,67.44163212409484
48,84.32093032617638,42.343672704428286,78.25594319949248,65.46771964039418,46.55847470268736,68.43663686763999,67.64986850834144
49,84.79170185488987,42.754111716999155,77.89614156133909,64.88120751191238,46.863127431255535,69.04890163730906,67.85642720286538
50,85.25907664912329,43.160743779667136,77.53878719940279,64.30257037920612,47.16552446780064,69.65604657189805,68.06127274911239
51,85.72296006963369,43.56350789383597,77.18394005669964,63.73196136536961,47.46561046723408,70.25797742687185,68.26437050840543
52,86.18325921309668,43.96234483538032,76.83165886662675,63.16953117669131,47.76333118966296,70.85460241398438,68.46568667359884
53,86.6398829454752,44.357197168681694,76.48200113350222,62.61542805057991,48.05863351724585,71.44583222539666,68.66518828022166
54,87.09274193404899,44.748009259405706,76.1350231139959,62.06979770471013,48.351465470213576,72.0315800560352,68.86284321710954
55,87.5417486781024,45.13472728603013,75.79077979945498,61.53278328738757,48.64177622205964,72.61176162420143,69.05862023652504
56,87.98681753826864,45.51729925013388,75.44932489912719,61.00452532913167,48.92951611390476,73.18629519044389,69.25248896376674
57,88.42786476453044,45.895674985457894,75.11071082428214,60.48516169547485,49.21463666804034,73.75510157470602,69.4444199062679
58,88.86480852287917,46.269806165750325,74.7749886732303,59.97482754097479,49.49709060065654,74.31810417176217,69.63438446218541
59,89.29756892063482,46.63964631140912,74.44220821723866,59.47365526443598,49.77683183376002,74.87522896495423,69.82235492847913
60,89.72606803042969,47.005150794934636,74.11241788734138,58.981774465336755,50.05381550628628,75.42640453824373,70.00830450848382
61,90.15022991285959,47.366276845205284,73.78566476204276,58.49931190145669,50.32799798441183,75.97156208659648,70.192207318977
62,90.56998063780817,47.722983550590556,73.46199455590806,58.02639144769819,50.59933687107258,76.51063542471694,70.37403839674681
63,90.98524830445074,48.07523186091689,73.14145160903699,57.56313405609542,50.86779101469606,77.04356099414899,70.55377370466314
64,91.39596305994316,48.42298458830206,72.82407887741336,57.10965771700423,51.13332051715553,77.57027786876037,70.7313901372551
65,91.80205711680244,48.766206406873586,72.50991792412307,56.66607742146683,51.39588674095353,78.09072775862943,70.90686552579821
66,92.2034647689872,49.10486385138705,72.19900891143108,56.23250512474489,51.65545231564282,78.60485501235488,71.0801786429148
67,92.60012240668782,49.438925314761626,71.8913905937074,55.80904971101315,51.91198114349464,79.11260661780928,71.25130920669014
68,92.99196852983647,49.768361044551185,71.58710031119406,55.39581695920508,52.16543840442507,79.61393220135639,71.42023788430562
69,93.37894376034681,50.093143138369165,71.28617398460565,54.99290951000242,52.415790560190885,80.10878402555339,71.58694629519037
70,93.76099085309426,50.4132455382854,70.9886461105559,54.600426833960945,52.66300535786601,80.59711698536053,71.75141701369259
71,94.13805470564968,50.72864402421397,70.69454975780171,54.218465200763774,52.90705183260917,81.0788886028825,71.91363357127247
72,94.51008236677994,51.03931620631206,70.40391656429392,53.84711764959331,53.14790030973405,81.55405902066603,72.07358045821734
73,94.87702304372816,51.34524151641027,70.11677673502436,53.486473960611946,53.385522406092335,82.02259099357829,72.23124312487901
74,95.23882810828728,51.646401198493855,69.83315904065788,53.13662062754191,53.61989103077925,82.48444987929236,72.38660798243427
75,95.59545110168246,51.942778298254545,69.55309081693771,52.79764083133403,53.85098038517114,82.93960362740793,72.5396624031697
76,95.94684773827977,52.23435765173413,69.27659796485169,52.46961441491492,54.07876596230583,83.38802276723531,72.69039472029309
77,96.29297590813896,52.521125873081914,69.00370495154654,52.15261785900189,54.303224545617134,83.82968039426969,72.8387942272727
78,96.63379567842804,52.80307134144821,68.7344348119775,51.84672425897546,54.5243342070347,84.26455215538306,72.98485117670677
79,96.96926929371858,53.08018418703601,68.46880915127949,51.552003302800145,54.742074304459635,84.69261623276259,73.12855677872636
80,97.29936117518098,53.35245627633284,68.20684814784472,51.268521249983884,54.956425478626045,85.11385332662564,73.26990319893525
81,97.62403791869997,53.61988119654628,67.94857055709079,50.99634091156589,55.16736964935948,85.52824663674174,73.40888355588956
82,97.94326829192796,53.88245423926732,67.69399371590383,50.7355216311222,55.37489001124421,85.93578184279099,73.54549191811917
83,98.25702323029316,54.14017238338511,67.44313354774208,50.486119266778495,55.57897102871121,86.33644708358958,73.6797233006926
84,98.56527583198041,54.39303427727666,67.19600456838427,50.24818617421941,55.77959843055811,86.73023293521528,73.81157366132734
85,98.86800135190411,54.64104022029501,66.95261989230686,50.02177119068259,55.976759203912934,87.11713238806739,73.94103989604712
86,99.16517719469158,54.88419214357976,66.71299123967448,49.806919619925615,56.170441587653855,87.49714082289553,74.06811983438733
87,99.45678290669446,55.122493590214,66.47712894392849,49.603673218154455,56.360635065296975,87.87025598583087,74.19281223415071
88,99.74280016704469,55.3559496947503,66.24504195995858,49.4120701809027,56.54733035736351,88.23647796245345,74.31511677571648
89,100.02321277777305,55.5845671621286,66.01673787284157,49.232145130850576,56.73051941323717,88.59580915092972,74.43503405590677
90,100.29800665300854,55.80835424600948,65.79222290713132,49.06392910657198,56.91019540252319,88.94825423425343,74.55256558141333
91,100.56716980727688,56.02732072654722,65.57150193668475,48.90744955219747,57.086352705921044,89.29382015162136,74.66771376178647
92,100.83069234291538,56.24147788762684,65.35457849501032,48.76273030798217,57.25898690562158,89.63251606897539,74.78048190198923
93,101.0885664366218,56.4508384935884,65.14145478612492,48.62979160176827,57.42809477523909,89.96435334874334,74.89087419452075
94,101.34078632515579,56.655416765461716,64.93213169590514,48.50865004133157,57.59367426928889,90.28934551881257,74.9988957111137
95,101.58734829021137,56.85522835673583,64.72660880391781,48.39931860760163,57.75572451222233,90.60750824076976,75.10455239401097
96,101.82825064247814,57.050290328687566,64.52488439571718,48.30180664874562,57.914245787032456,90.91885927743958,75.20785104682706
97,102.06349370490858,57.24062112529347,64.32695547559659,48.216119875107104,58.06923952344413,91.22341845975455,75.30879932500108
98,102.29307979521099,57.426240547748456,64.13281777978304,48.1422603549918,58.220708285702116,91.5212076529892,75.40740572584774
99,102.51701320758866,57.60716972861465,63.942465790062236,48.08022651129272,58.36865575997094,91.81225072239171,75.5036795782124
100,102.73530019374569,57.7834311056244,63.755892747821925,48.030013118948304,58.513086741361334,92.09657349824509,75.59763103173528
101,102.9479489431786,57.955048395160695,63.573090668501514,47.9916113032296,58.65400712059799,92.37420374039012,75.68927104573214
102,103.1549695627738,58.12204656543718,63.39405035643599,47.96500853885561,58.791423870342555,92.64517110224371,75.77861137769999
103,103.35637405573087,58.284451809399506,63.218761420081336,47.95018864993711,58.92534503118582,92.90950709434793,75.8656645714573
104,103.55217629983154,58.4422915173699,63.04721228760842,47.94713181075016,59.055779697323544,93.16724504748396,75.9504439449284
105,103.74239202507259,58.59559424945711,62.879390222853424,47.95581454734083,59.18273800193093,93.41842007538418,76.03296357758242
106,103.92703879068014,58.74438970775317,62.71528134161302,47.97620973996338,59.30623110225013,93.66306903707422,76.11323829753827
107,104.10613596152463,58.88870870833757,62.55487062827192,48.008286626354526,59.426271164404156,93.90123049887693,76.19128366834754
108,104.27970468395614,59.02858315310847,62.39814195274964,48.052010805846656,59.54287134795031,94.13294469610878,76.26711597546729
109,104.44776786108002,59.16404600146186,62.245078087752994,48.10734424432324,59.65604579018721,94.35825349449722,76.34075221243403
110,104.61035012749183,59.29513124183885,62.095660726322215,48.17424528001993,59.76580959023025,94.57720035134605,76.41221006675043
111,104.76747782349071,59.421873863160904,61.949870499659795,48.25266863017627,59.87217879287025,94.78983027647597,76.4815079054967
112,104.91917896879183,59.5443098261715,61.80768699523104,48.342565398542625,59.975170372229,94.9961897929672,76.54866476067656
113,105.0654832357574,59.66247603470269,61.669088775125715,48.44388308374796,60.07480221522531,95.19632689773032,76.6137003143074
114,105.20642192216495,59.776410306885,61.53405339467069,48.55656558853447,60.17109310486507,95.39029102192893,76.67663488326387
115,105.34202792352991,59.88615134631859,61.402557421284655,48.68055322986693,60.26406270336818,95.57813299127774,76.737489403885
116,105.47233570500119,59.99173871322257,61.27457645356611,48.81578274992578,60.35373153514374,95.7599049862405,76.79628541635412
117,105.59738127284858,60.093212795578275,61.15008514060558,48.962187327992645,60.440120969624104,95.93566050215371,76.85304504886041
118,105.71720214556088,60.19061478028333,61.02905720151299,49.119696593238096,60.523253203968494,96.10545430930117,76.90779100154892
119,105.83183732457186,60.28398662433311,60.91146544515229,49.28823663842152,60.60315124564671,96.26934241296313,76.9605465302676
120,105.94132726463154,60.37337102604569,60.797281790077214,49.46773003451352,60.67983889491323,96.4273820134624,77.01133543012018
121,106.04571384384,60.45881139634544,60.6864772846618,49.65809584625059,60.75334072718101,96.57963146623048,77.06018201883496
